	P_value	Obs_num	Null_num
0	-1.737177927613007	26.9999999999	10.219068972449307
1	1.0836483494471072	26.9999999999	10.130556699231674
2	1.69246766840511	26.0	8.831572471340989
3	1.854853524809735	25.0	8.184966936822473
4	2.2558937284277674	24.0	5.780322000053858
5	2.2578744455512347	23.0	5.753640236213086
6	2.26963823585622	22.0	5.643218992619969
7	2.2886406235561036	21.0	5.460974131469581
8	2.322768082671957	20.0	5.150706292591549
9	2.497559193906059	19.0	3.7710539604036266
10	2.6017429260938365	18.0	2.9107386534874795
11	2.6245302832772417	17.0	2.729711115209381
12	2.657595137475272	16.0	2.555034257631325
13	2.7553492685986254	15.0	1.9155269938379926
14	2.987321576721246	14.0	0.977261290925296
15	3.0641682682097287	13.0	0.7941753644514794
16	3.2462535057752873	12.0	0.46243832390320105
17	3.972909521191421	11.0	0.0980002303146834
18	4.35705902887659	10.0	0.04103305982272334
19	4.620013979656907	9.0	0.020843545936251553
20	4.750012284994406	8.0	0.015206319283163522
21	5.163271711347701	7.0	0.005673108215209634
22	7.262789229775306	6.0	4.352835568075656e-05
23	7.816781327446319	5.0	1.2487489628451379e-05
24	8.54479702116391	4.0	2.245046654935123e-06
25	8.754420302889606	3.0	1.4171944656237806e-06
26	9.086816707134952	2.0	6.355252761710728e-07
27	11.173949839687097	1.0	5.199799866394684e-09
28	11.608244321590348	1e-10	1.8021943568779746e-09
