	P_value	Obs_num	Null_num
0	-1.737177927613007	30.9999999999	21.882825189666285
1	0.72341743723221	30.9999999999	21.882825189666285
2	1.3584667819538847	30.0	19.26909237823501
3	1.5773654253158738	29.0	17.078529401960598
4	1.7668615587639964	28.0	14.942301832804853
5	1.8480199100858574	27.0	13.781662620208026
6	2.092580038218456	26.0	8.973042911506626
7	2.1098727000164392	25.0	8.587024491176255
8	2.1310681086029355	24.0	8.158968895701323
9	2.6696544932456647	23.0	1.8785104455921957
10	2.6944792061305276	22.0	1.7629067832533944
11	3.0378991227687435	21.0	0.7931732440795544
12	3.1109377779084526	20.0	0.6850361082733641
13	3.1218625068794426	19.0	0.6716196589635708
14	3.239581585952432	18.0	0.5210744339460233
15	3.2466055890665197	17.0	0.5128184035741713
16	3.5203386771005145	16.0	0.2747022386782579
17	3.994797920598033	15.0	0.08209192960222246
18	4.774090201028968	14.0	0.014424864040073752
19	4.943474466284858	13.0	0.009641182200842013
20	4.985318783923558	12.0	0.008639933796155375
21	5.584356211686266	11.0	0.0020032167728338997
22	6.184466051743331	10.0	0.0005277643771090168
23	6.696743304505322	9.0	0.00015908015742201173
24	7.034679295229332	8.0	7.209193122173435e-05
25	8.698654897050314	7.0	1.5566614336321375e-06
26	9.186462537277702	6.0	4.7435313352384196e-07
27	9.429032953159956	5.0	2.7678704135710363e-07
28	10.896590801695575	4.0	9.062941054345524e-09
29	12.756815491755336	3.0	1.270703985865942e-10
30	13.715952353140494	2.0	1.3347963996243048e-11
31	14.491815642414286	1.0	2.336281787961371e-12
32	14.926110124317539	1e-10	8.327500547809493e-13
