	P_value	Obs_num	Null_num
0	-1.737177927613007	13.9999999999	0.4448511834840726
1	3.829833123976283	13.9999999999	0.2467744734013954
2	3.943418945401981	13.0	0.21190186608109005
3	4.005297349960914	12.0	0.1895128154392586
4	4.135981728064719	11.0	0.1387406847198687
5	4.17912720088144	10.0	0.12155066301945934
6	4.324441011931627	9.0	0.08075865133469816
7	4.392829502030265	8.0	0.06294414482008913
8	4.753578090169772	7.0	0.01747898006848816
9	5.825929797394517	6.0	0.0012405354457594917
10	6.0852066723042215	5.0	0.0009317217058186887
11	6.588561684982261	4.0	0.0003598954921605928
12	6.927083850847401	3.0	0.00014620450289911234
13	10.083610537899215	2.0	7.079849923929926e-08
14	14.447599048504161	1.0	3.8461431147214826e-12
15	14.881893530407414	1e-10	1.4097046315222545e-12
